key,0,1,2,3,4
#,SourceMap,Level,TargetMap,,
int32,Map,Level,Map,byte,bit&01
0.0,"",,"",0,False
1.0,"",,"",0,False
1.1,"",,"",0,False
1.2,"",,"",0,False
1.3,"",,"",0,False
1.4,"",,"",0,False
2.0,"",,"",0,False
2.1,"",,"",0,False
2.2,"",,"",0,False
2.3,"",,"",0,False
3.0,"m5f1/00","Level#9160609","m5d4/03",255,True
3.1,"m5d4/03",,"",255,False
4.0,"m5f1/00","Level#9160609","m5d4/03",255,True
4.1,"m5d4/03","Level#9387140","z5d1/01",255,False
4.2,"z5d1/01","Level#9387026","z5d1/02",255,False
4.3,"z5d1/02","Level#9387004","z5d1/03",255,False
4.4,"z5d1/03",,"",255,False
5.0,"m5f1/00","Level#9160609","m5d4/03",255,True
5.1,"m5d4/03",,"",255,False
5.2,"z5d1/01","Level#9387031","m5d4/03",255,False
5.3,"z5d1/02","Level#9387018","z5d1/01",255,False
5.4,"z5d1/03","Level#9386972","z5d1/02",255,False
5.5,"z5e4/00","Level#9387184","z5d1/03",255,False
5.6,"default/00","Level#9422761","z5e4/00",255,False
6.0,"m5f1/00","Level#9406061","m5d4/03",255,True
6.1,"m5d4/03","Level#9387140","z5d1/01",255,False
6.2,"z5d1/01",,"",255,False
6.3,"z5d1/02","Level#9387018","z5d1/01",255,False
6.4,"z5d1/03","Level#9386972","z5d1/02",255,False
6.5,"z5e4/00","Level#9387184","z5d1/03",255,False
6.6,"default/00","Level#9422761","z5e4/00",255,False
7.0,"m5f1/00","Level#9406061","m5d4/03",255,True
7.1,"m5d4/03","Level#9387140","z5d1/01",255,False
7.2,"z5d1/01","Level#9387026","z5d1/02",255,False
7.3,"z5d1/02",,"",255,False
7.4,"z5d1/03","Level#9386972","z5d1/02",255,False
7.5,"z5e4/00","Level#9387184","z5d1/03",255,False
7.6,"default/00","Level#9422761","z5e4/00",255,False
8.0,"m5f1/00","Level#9406061","m5d4/03",255,True
8.1,"m5d4/03","Level#9387140","z5d1/01",255,False
8.2,"z5d1/01","Level#9392033","z5d1/03",255,False
8.3,"z5d1/02","Level#9387004","z5d1/03",255,False
8.4,"z5d1/03",,"",255,False
8.5,"z5e4/00","Level#9387184","z5d1/03",255,False
8.6,"default/00","Level#9422761","z5e4/00",255,False
9.0,"m5f1/00","Level#9406061","m5d4/03",255,True
9.1,"m5d4/03","Level#9387140","z5d1/01",255,False
9.2,"z5d1/01","Level#9392033","z5d1/03",255,False
9.3,"z5d1/02","Level#9387004","z5d1/03",255,False
9.4,"z5d1/03","Level#9386973","z5e4/00",255,False
9.5,"z5e4/00",,"",255,False
9.6,"default/00","Level#9422761","z5e4/00",255,False
10.0,"m5t1/00","Level#9332113","m5e4/00",255,True
10.1,"m5e4/00",,"",255,False
11.0,"n5f1/00","Level#8953655","default/00",255,True
11.1,"default/00",,"",255,False
11.2,"n5r8/00","Level#9337845","default/00",255,False
12.0,"n5f1/00","Level#8953655","default/00",255,True
12.1,"default/00","Level#9321314","n5r8/00",255,False
12.2,"n5r8/00",,"",255,False
13.0,"l1f1/01","Level#9164090","z5e1/00",255,True
13.1,"z5e1/00",,"",255,False
14.0,"u5f2/00","Level#9329555","u5e3/02",255,True
14.1,"u5e3/02",,"",255,False
15.0,"m5f2/00","Level#9553496","m5d5/02",255,True
15.1,"m5d5/02",,"",255,False
15.2,"m5d5/03","Level#9692868","m5d5/02",255,False
15.3,"m5d5/04","Level#9692871","m5d5/03",255,False
16.0,"m5f2/00","Level#9553496","m5d5/02",255,True
16.1,"m5d5/02","Level#9692865","m5d5/03",255,False
16.2,"m5d5/03",,"",255,False
16.3,"m5d5/04","Level#9692871","m5d5/03",255,False
17.0,"m5f2/00","Level#9553496","m5d5/02",255,True
17.1,"m5d5/02","Level#9692865","m5d5/03",255,False
17.2,"m5d5/03","Level#9692869","m5d5/04",255,False
17.3,"m5d5/04",,"",255,False
18.0,"s1f2/00","Level#9323110","h1m2/02",255,True
18.1,"h1m2/02",,"",255,False
